"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"POTEB3",7.94804924945979,-0.120267128139731,0.505591392518861,-0.23787416067461,0.811978697132784,0.953031496727811
"ZDHHC12",495.511256472834,0.0436953912081498,0.183766142299804,0.237777158846069,0.812053935248015,0.953063094370032
"TMEM30A",6006.16925514362,-0.031024965534513,0.130513836375819,-0.237713995665377,0.812102927820998,0.953063094370032
"HNRNPDLP2",5.59914795798259,-0.0857997028520635,0.360979882253472,-0.237685552769439,0.812124989816815,0.953063094370032
"AC073585.1",31.5057520689339,0.0568089536179824,0.239061918582713,0.237632802224529,0.812165906660621,0.953064416066592
"CXCL14",2317.85632848853,-0.0872883309292331,0.367554320438098,-0.237484165130182,0.812281202271147,0.95311835049021
"RPSAP71",3.25955545188682,-0.283974329707243,1.19619075666619,-0.237398866463979,0.812347369031554,0.95311835049021
"PNRC1",3087.37871789675,0.0321229789091756,0.135316495819587,0.237391448208977,0.812353123486176,0.95311835049021
"WWP1P1",8.19672186542436,0.0875589432364019,0.368889899355824,0.237357930887514,0.812379123514813,0.95311835049021
"OR7E125P",1.35390011351787,-0.160027654072329,0.674381497624508,-0.237295439800799,0.812427599600777,NA
"FAM50A",3490.78922112831,-0.0280411426038747,0.118211156299082,-0.237212319731724,0.812492079279988,0.95311835049021
"MIER1",3064.09748534162,-0.0220429709387314,0.0929460837366271,-0.237158684395919,0.812533687105673,0.95311835049021
"AC027544.1",1.72324732516321,-0.102558335009052,0.432551723627207,-0.237100742886974,0.812578636057047,NA
"ISCA1P1",152.371380020776,-0.0781354746034448,0.329551346814006,-0.237096511238182,0.812581918843107,0.95311835049021
"HIST1H3I",313.758479394522,-0.0761306853883731,0.321123312454307,-0.237076171164639,0.812597698107328,0.95311835049021
"UNC45A",2458.55109824755,0.0208108984264947,0.0877963238164778,0.237036102673229,0.812628782352861,0.95311835049021
"AL132994.1",2.04210457471445,0.0895103472796145,0.377665231161383,0.237009763923344,0.81264921553074,0.95311835049021
"SEM1",4393.94995770504,-0.0255545707056397,0.107869913230081,-0.236901745263603,0.812733016001041,0.95311835049021
"KLHL15",660.801711307366,0.0252438544149836,0.106560284609731,0.236897400447432,0.812736386737969,0.95311835049021
"BCLAF1",7971.12324212396,0.023008442754652,0.0971319984970033,0.236878094867592,0.812751364175585,0.95311835049021
"SH2B3",2314.29784887347,-0.0416545479991231,0.17586589635639,-0.236854039709386,0.812770026473463,0.95311835049021
"CALM2",15009.6880384681,0.0206266651563483,0.0871178125042687,0.236767482601077,0.812837179459257,0.95311835049021
"CCDC68",42.6729159637264,-0.0725323418749973,0.306464314475492,-0.236674674502104,0.812909183635586,0.95311835049021
"BMT2",535.989210213871,0.0241275940906201,0.101949786678389,0.236661545616893,0.812919369669225,0.95311835049021
"LSM8",2148.76374146495,0.0215584309105182,0.0911357470830223,0.236552961933576,0.813003615434244,0.95311835049021
"SSPO",94.6464558600116,-0.0774549457212235,0.327518111953501,-0.236490572259467,0.813052022082101,0.95311835049021
"RHOT1",2844.9351712721,0.0185031573651655,0.0782539613215805,0.236450104923478,0.81308342009686,0.95311835049021
"PIWIL4",190.814559745267,-0.0402821700936364,0.170397680856408,-0.236400929233196,0.813121575200847,0.95311835049021
"COL7A1",2714.36786160744,0.0783294719775382,0.331358845313192,0.236388655638582,0.813131098273685,0.95311835049021
"VPS4B",2707.56764677789,0.0176420775415723,0.0746339042762017,0.236381544187791,0.813136616055652,0.95311835049021
"SLC12A1",129.51727395783,-0.0751163917832577,0.317872560533103,-0.236309770359795,0.813192305961631,0.95311835049021
"PHBP4",1.06965860951806,-0.169438593607613,0.717407445441774,-0.236181816461738,0.813291588790752,NA
"OR5AN1",7.98827654548907,-0.0666833691178315,0.282343258589758,-0.236178364770954,0.813294267090908,0.95311835049021
"ABLIM3",1834.83331882416,0.0489654242608264,0.207337957722517,0.2361623737336,0.813306675182724,0.95311835049021
"SUMO2P10",13.1407491735052,-0.0538830427951191,0.228174762827315,-0.236148126670338,0.813317730094069,0.95311835049021
"MAGEA6",1463.45022378615,0.112580796271444,0.476759737561187,0.236137382001549,0.813326067370967,0.95311835049021
"HPCA",10.6460320241037,0.0635716475496017,0.269298308438194,0.236064043321653,0.813382974751117,0.953138405637904
"CHCHD2P5",0.259959349195994,-0.315010693056296,1.33511071127862,-0.235943499213346,0.81347651347285,NA
"SLC43A1",508.722980056896,0.0360287682362678,0.152711435850299,0.235927113353752,0.813489228628701,0.953202038221415
"CLK3P2",2.04796977759867,0.170327525480767,0.722059429531177,0.235891283341259,0.813517032296643,0.953202038221415
"AC015818.5",3.74898061353071,0.0642695078905603,0.272512936981544,0.235840208550954,0.81355666613896,0.953202038221415
"RHOB",3244.66214580078,-0.0387505135702201,0.164384812454289,-0.235730497189304,0.813641803350865,0.953204047224409
"HMGN4",2756.88143180223,0.0315959903812573,0.134055416505662,0.23569350053023,0.81367051365787,0.953204047224409
"SMNDC1",1098.37116840625,-0.0192072581509288,0.0814957567940933,-0.235684149782887,0.813677770104804,0.953204047224409
"SPDL1",892.275291334921,0.0264023150832388,0.112058140599003,0.235612646632418,0.81373325911988,0.953222429815589
"POM121L10P",1.38775081272033,-0.324742214934533,1.37870797422904,-0.235540970970393,0.813788882948343,NA
"BX284632.2",0.14706033823467,0.723660400033173,3.07328527359463,0.235468020574202,0.813845496997308,NA
"MTMR7",189.328745682046,0.0382068570059448,0.162297603407435,0.235412330211862,0.813888716840074,0.953336827586727
"PPIAP29",62.3605088797906,0.0534925057620596,0.227281558881556,0.235357879562663,0.813930975121539,0.953336827586727
"AP005264.5",3.81423308950743,0.0964908017868517,0.41003048089169,0.235325924006951,0.813955775571469,0.953336827586727
"PRKAG1",2457.61351772668,-0.019326938591507,0.0821438361565845,-0.235281665622062,0.813990124456253,0.953336827586727
"TEX35",22.3837791941422,-0.0427543165110553,0.181792965727355,-0.235181357760433,0.814067974603364,0.953350339971882
"RPL21P131",2.16032710147052,-0.090258762000147,0.38382372771366,-0.235156806323036,0.814087029551282,0.953350339971882
"DGKD",830.690978866747,0.02513431125348,0.106918189516375,0.235079843450123,0.81414676295973,0.953350339971882
"AC239811.1",261.48407658298,0.0454749014985899,0.193470223449942,0.235048581056485,0.814171027036865,0.953350339971882
"RBM14",1611.9482665602,0.0195466592810176,0.0831735986934167,0.235010382958995,0.814200674451604,0.953350339971882
"OSTCP6",5.39826524586635,-0.0736670807904556,0.313550426975079,-0.234944922579585,0.814251482077718,0.953362532050774
"EIF4A1P2",28.7344325662169,0.0605115101625039,0.257631335825956,0.234876359152921,0.814304698997996,0.953362532050774
"SEC61G",2581.07651199888,0.0293512348398447,0.124984247040874,0.234839474051845,0.814333328485876,0.953362532050774
"TNFAIP8L3",104.759273862071,-0.0570866739533375,0.243162384068707,-0.234767701311924,0.814389037781587,0.953362532050774
"AC021231.3",12.6722660599544,0.0805646832410382,0.343207335274448,0.234740563387476,0.814410102216553,0.953362532050774
"HTATSF1P2",36.9368580957633,0.0964379732249778,0.411022538914806,0.234629403729528,0.814496385653356,0.953364373248135
"HAND2",95.9845543306848,0.0990251710785455,0.422120036035643,0.234590075393114,0.814526913310666,0.953364373248135
"TNFSF11",116.612507115302,0.0837977624127657,0.357223243692786,0.234580934730082,0.814534008566671,0.953364373248135
"AC023824.2",8.13312991284491,0.241577411743184,1.03016447396374,0.234503730082704,0.814593937729707,0.953364373248135
"HAL",287.328851502679,0.0908673823625415,0.38753629691062,0.234474507515611,0.814616621673001,0.953364373248135
"NDUFAF5",1611.15433643585,-0.022149123718538,0.0944804048792228,-0.234430872167111,0.81465049379048,0.953364373248135
"CCNL2P1",0.50166704932744,-0.151416871028252,0.64596898669377,-0.234402694474918,0.814672367023244,NA
"CNN2P9",5.87851462235774,-0.0531620403427296,0.226887417405398,-0.234310218480476,0.814744153510888,0.953399125706317
"SOS2",4540.81357190164,0.0202106447206548,0.0862813253354958,0.234241240987755,0.814797699791993,0.953399125706317
"ACTBP8",40.5968961902939,0.134568675024389,0.574493557568284,0.234238788671524,0.814799603507361,0.953399125706317
"CENPVL3",6.77134909490278,0.210715057006899,0.900191129364086,0.234078130891772,0.814924323362754,0.953433590930148
"TOR1AIP1",3800.71565985456,-0.0199854865636182,0.0853816884883074,-0.234072280807085,0.81492886491648,0.953433590930148
"STK35",783.150942079621,-0.0242404919590571,0.103579641801336,-0.234027570838196,0.814963574487049,0.953433590930148
"C18orf32",1361.16957245901,-0.0319433178271491,0.136512387891985,-0.233995744418624,0.814988282427515,0.953433590930148
"NRBF2P1",0.702507820701604,0.288923153877905,1.23490629059107,0.233963626292337,0.815013217016449,NA
"MRPL51P2",0.237013127353332,0.437665048565418,1.8709549669724,0.233926019755384,0.815042412716725,NA
"AC006453.4",23.8941802004797,0.0673650837002212,0.28803271742681,0.233879971352001,0.815078162579559,0.953444686327108
"STMN3",1036.4719428363,0.0438411200718746,0.187477651165451,0.233847180180342,0.815103620372033,0.953444686327108
"OR55B1P",2.93602769897006,-0.0726424497709547,0.310904856831553,-0.23364848819429,0.815257881289442,0.953444686327108
"DSE",1750.3600573265,-0.0389839865924371,0.166936051442319,-0.233526468702341,0.815352618598512,0.953444686327108
"VPS72",1530.88556589035,0.0239412488706808,0.102526423972632,0.233512961273979,0.815363106084144,0.953444686327108
"DPPA4",83.6611865072713,-0.0591246270619663,0.253207225207003,-0.233502922413176,0.815370900513629,0.953444686327108
"C6orf203",541.32604674479,0.021749663941774,0.0931569231849825,0.233473403781118,0.815393819643911,0.953444686327108
"ENOSF1",2120.81821402916,-0.0279479134323509,0.119707102008647,-0.233469133939372,0.815397134887147,0.953444686327108
"HIST3H2A",234.859888858242,-0.0533444738350313,0.22850996228503,-0.233444849850759,0.815415989901843,0.953444686327108
"EMB",1517.68755115923,0.0532665566134339,0.228214079035641,0.233406093254724,0.815446082098277,0.953444686327108
"SDC2",2453.58793027722,-0.054213185083087,0.232300188392662,-0.233375553667005,0.815469794467238,0.953444686327108
"SNX4",1754.60639400962,0.0177637271210878,0.0761188596197714,0.233368277058026,0.815475444392833,0.953444686327108
"AL139010.1",1.0649083395327,-0.114493816609611,0.490734008154356,-0.233311355453478,0.815519641523708,NA
"AL513165.2",103.659493596557,0.0542329984590418,0.232537715970947,0.233222375271879,0.815588731910308,0.953530595339273
"SPIN3",405.393270595449,-0.0290602726607875,0.124646862342082,-0.233140827733266,0.815652052336358,0.953558080708729
"TFB2M",1207.63653782778,0.0257285575362906,0.11040863508154,0.233030301636184,0.815737876094742,0.953597219726973
"FAM8A1",1744.71759204005,-0.0284584265659999,0.122141701966949,-0.232995169608007,0.815765156655214,0.953597219726973
"CUZD1",35.6972349222503,-0.0426719935850146,0.183206816318871,-0.232917063035166,0.81582580841095,0.953605552137917
"POLR2D",965.771910301871,0.0206530811078001,0.0887085819520947,0.232819425734405,0.815901627829232,0.953605552137917
"AC119396.1",12.4764404349544,0.0821509313786167,0.353011722617769,0.232714457099113,0.815983142255699,0.953605552137917
"LRP11",780.151346388575,-0.0341582668797676,0.146791176953893,-0.232699727521748,0.81599458081325,0.953605552137917
"RNF20",3456.39815318554,0.0211130860808452,0.0907489308187268,0.232653827327389,0.816030225808716,0.953605552137917
"COX5A",3050.71758518237,-0.0311480602532946,0.133918565720801,-0.232589559824239,0.816080135057416,0.953605552137917
"TMX1",2768.2610360331,0.0230197221386623,0.0989829344563841,0.232562534795387,0.816101122541616,0.953605552137917
"LYRM7",488.173263244107,-0.030638145351745,0.131751006787049,-0.232545815769483,0.816114106508397,0.953605552137917
"RPS2P4",2.29553854372514,-0.0742612841395028,0.319369617917882,-0.23252457332556,0.816130603426651,0.953605552137917
"GCNT4",97.2196514769034,0.0654661852711229,0.281617666645303,0.232464767040263,0.816177049527656,0.953613301965191
"CFL2",3553.20758603227,0.0298646683191788,0.128599042450504,0.232230876296558,0.816358697389738,0.953697033194254
"NUDT14",393.922425575934,-0.032912792101544,0.141754437569099,-0.232181740945504,0.816396858903662,0.953697033194254
"SERBP1P3",2.85475178785866,-0.0791765898848864,0.341097897963649,-0.232122772839029,0.816442657710607,0.953697033194254
"TOMM5",1793.60934536519,-0.0283492817765444,0.122173944260253,-0.232040325359024,0.816506693312546,0.953697033194254
"AC027796.2",6.35039966948835,0.0596980234638237,0.257277545619987,0.232037441588474,0.816508933111888,0.953697033194254
"ACHE",78.4993470905776,0.062231943006621,0.268204779444464,0.232031446775568,0.81651358923539,0.953697033194254
"SRSF5",11347.0955140768,0.0227049147637023,0.0978602653000504,0.232013623650892,0.816527432352813,0.953697033194254
"XRCC2",416.036553206226,-0.0366060617432773,0.157821803876756,-0.231945528717079,0.816580321819539,0.95371230096653
"EIF2S3",16444.6064065329,0.0212424036752606,0.0916145719092418,0.231867084379377,0.816641250723709,0.953736956328162
"TMEM255B",283.559847034436,-0.0450106287227159,0.194183414612138,-0.231794403309984,0.816697704199261,0.953756382787942
"RPL10A",24996.4064524984,-0.0324650220855241,0.140136767133867,-0.231666697823218,0.816796899024783,0.953782238723057
"HOXB1",0.145908193876251,0.401514322304073,1.73330329288818,0.231646892930685,0.816812282674161,NA
"RPL18A",27913.8264679127,0.0392556964184565,0.169483975861218,0.231618925736089,0.816834006593925,0.953782238723057
"LINC00634",12.2608356645958,-0.0847366108853901,0.365887342041633,-0.231592080809803,0.816854858908037,0.953782238723057
"METTL21A",1811.20434869709,0.0223623601096186,0.0965962740141756,0.231503340453245,0.81692379061359,0.953782238723057
"HEPH",432.950400145063,-0.0485438206288315,0.209740636170886,-0.231446902779871,0.816967630988062,0.953782238723057
"AC139495.1",72.6161555140866,0.0638260421455468,0.275778974806653,0.2314391160178,0.816973679733202,0.953782238723057
"YTHDF2",4667.09294623721,-0.0196090316182902,0.0847687209363882,-0.231323905819047,0.817063176117022,0.953782238723057
"PSMC1P1",481.92321592996,0.0561279222092008,0.242642906551578,0.231319031769304,0.817066962378055,0.953782238723057
"LDHAP4",31.2069430624737,0.086341925579437,0.373282471057253,0.231304527466531,0.817078229640882,0.953782238723057
"GYG1P3",0.898883780562017,-0.121067881415657,0.523592612160738,-0.231225343146152,0.817139742436756,NA
"SPIRE2",275.670734173818,0.0359976551487284,0.155715890988743,0.231175218663655,0.817178681246133,0.953853010390223
"CERS4",1025.68573879488,-0.0413465234638315,0.17892625419202,-0.231081367295933,0.817251590155094,0.953891627474041
"SLC30A5",3603.50358912321,0.0210049592978705,0.0909321550741185,0.230995947261444,0.817317950514788,0.95392259773561
"C3orf22",1.32475566204751,0.134837582936444,0.583875272320394,0.230935594173362,0.817364837876656,NA
"SMIM8",216.836357714161,-0.0225488881546385,0.0976696151986639,-0.230869018054112,0.817416560571298,0.953991202982202
"PRDM6",61.7955454319926,0.0689998399641504,0.298971113306996,0.230790992483941,0.817477179305898,0.954015464760031
"ADH1B",1727.42379955034,-0.0934659967671217,0.405175881575954,-0.230680060233547,0.817563365401735,0.954041202405908
"LHFPL2",3006.83781002132,0.0291858077935014,0.126545107597368,0.230635607710436,0.817597902320201,0.954041202405908
"GTPBP6",1393.77048721103,-0.0269458667850252,0.116856599587353,-0.230589174083253,0.817633978814664,0.954041202405908
"ATG9B",103.685234285211,0.0773067505503307,0.335303505355286,0.23055753762078,0.817658558909005,0.954041202405908
"PTGER3",176.96503409716,0.0669908640685478,0.290782245485251,0.230381548766001,0.817795297527444,0.954050645229592
"RSC1A1",389.692539626529,-0.0835657213351206,0.362793218091685,-0.230339811131756,0.817827727362934,0.954050645229592
"ARRB1",2367.33900412924,0.0308350809131534,0.133868741741291,0.230338169404356,0.817829002979448,0.954050645229592
"TM6SF1",513.375740538159,0.0448625912520452,0.194771053007279,0.230335003889765,0.817831462574704,0.954050645229592
"RAVER1",815.094947539965,0.0235760082624966,0.102420167928494,0.230189119382781,0.817944816340441,0.954050645229592
"AC069503.2",13.3276031058609,-0.067732792556667,0.294251065540689,-0.230187076577641,0.817946403648123,0.954050645229592
"LXN",967.714397875004,0.0409562188842835,0.177930728228696,0.230180696116986,0.817951361421055,0.954050645229592
"AADACL3",5.22018682462292,0.136201707988147,0.591828786780183,0.230137010957419,0.817985306046882,0.954050645229592
"ATXN7L1",1501.62904286645,0.0226046832678231,0.0982792610662382,0.230004611579121,0.818088186257265,0.954089473921371
"ITGA2",3400.72286126098,-0.0539535778407221,0.234624052024603,-0.229957574149578,0.818124737188116,0.954089473921371
"C15orf40",787.801539653858,-0.0237606604030295,0.103350775555349,-0.229903068219402,0.818167092090673,0.954089473921371
"USP4",4436.07965146543,-0.0174574004298206,0.0759383497648086,-0.229889120370518,0.818177930625624,0.954089473921371
"A4GNT",12.0761755708778,0.0670839531329704,0.291972877079749,0.229760907259366,0.818277563551252,0.954113105543158
"PCDHGA4",265.729418806933,-0.0577411268583242,0.25131004625825,-0.229760519796286,0.818277864648778,0.954113105543158
"RPS26P8",2.07674848291683,-0.0917970074819458,0.399636199962085,-0.229701432179205,0.818323781944728,0.954120197884444
"CLCN6",1643.1947038105,0.0200093858198365,0.0871973789359248,0.229472331210092,0.818501823396214,0.954224094018553
"TBCE.1",2523.7318134135,-0.0302459240334927,0.131824534754697,-0.229440779668027,0.818526343809269,0.954224094018553
"SPDYE2",18948.1539095396,0.0418997585554415,0.182623087421129,0.229432976668611,0.818532407970324,0.954224094018553
"LSM3P5",0.650108696291599,-0.11436242002799,0.498600202081903,-0.229366974883825,0.818583702199626,NA
"SGK2",52.2638138894823,0.0563711786523187,0.245848552557339,0.229292294243511,0.818641742261799,0.95427537503147
"EN1",75.5051373521303,-0.072894759219859,0.317937523756712,-0.229273847133686,0.818656079080939,0.95427537503147
"AL022342.1",0.964933249079546,-0.12474119369927,0.544102152498447,-0.229260614255015,0.818666363514598,NA
"AC006059.2",65.0992118045225,0.0837788569148122,0.365576571726846,0.22916910818183,0.818737481784497,0.954323819344118
"ADRB2",348.70315788319,-0.0485779076136699,0.212052504130664,-0.229084338394499,0.818803365962208,0.954354171363835
"AL022394.1",0.898543733085434,0.119467993982266,0.521576249143562,0.22905182929329,0.818828632796574,NA
"PRR23D1",1.25986763848127,0.164304639098897,0.717456065754331,0.229010035515063,0.818861116175651,NA
"PRR23D2",1.25986763848127,0.164304639098897,0.717456065754331,0.229010035515063,0.818861116175651,NA
"AC139272.1",35.1640568692519,-0.157644949133405,0.688472280869176,-0.228977917505092,0.818886079468448,0.954354654942203
"TMEM128",967.882695681441,-0.0197109465943536,0.0861043647977023,-0.228919249804158,0.818931678626657,0.954354654942203
"LGI2",253.510991913875,-0.049980544039098,0.21836867266096,-0.22888147567164,0.818961038694154,0.954354654942203
"RFPL4A",7.0344051993808,0.136544857116585,0.596581632206336,0.228878748096218,0.81896315872086,0.954354654942203
"AC008850.1",6.72098337394254,-0.0789356983865152,0.3450109053438,-0.228791893716683,0.819030667575076,0.954370422413853
"FHL2",1124.30483130413,0.0490428587344635,0.214398605196903,0.228746165066805,0.819066211385297,0.954370422413853
"ACTBL2",10.9303804373718,0.0917370522113317,0.401185230524659,0.22866507845107,0.819129239029674,0.954370422413853
"RNF13",4037.1116843283,0.0253795856183908,0.110994478017692,0.228656290580018,0.819136069805611,0.954370422413853
"PLGLB1",219.090549033301,-0.0449777217640383,0.196802468375566,-0.22854246765953,0.819224545132458,0.954402410623603
"AIMP2",877.023278036965,-0.0272262027808046,0.119163709835519,-0.22847730083584,0.81927520078193,0.954402410623603
"PCP2",11.4125131191168,-0.0609537380320984,0.266845478215923,-0.228423349871331,0.819317138660473,0.954402410623603
"FOXA1",65.5570072785267,-0.104155674371643,0.456020918451653,-0.228401088979179,0.819334442942728,0.954402410623603
"AL662899.1",6.89196130225537,-0.103718016990014,0.454177170364927,-0.228364664183092,0.819362757584049,0.954402410623603
"MAGEB6",9.00854100002983,0.165564232934881,0.726558562703052,0.227874587726176,0.819743739065737,0.954762114910975
"RPLP2",21101.9559998746,0.0323557505643587,0.142008279830853,0.227844113053815,0.819767431236115,0.954762114910975
"STEAP2",341.365581369794,0.0542099068966147,0.237957287194301,0.227813602751111,0.819791151271673,0.954762114910975
"RNF113A",522.323480487163,0.0215510269974159,0.0946277698667461,0.227745269995941,0.819844276723961,0.954766190841532
"HIST1H2AM",1273.60547161959,-0.0570035709239022,0.250355291270088,-0.22769069762702,0.819886704727205,0.954766190841532
"RNA5SP145",65.5490281379406,0.0611540106865508,0.268625480475966,0.227655286379366,0.819914235947707,0.954766190841532
"GMFBP1",0.382351505517282,0.257876750698726,1.13290776342941,0.227623782820688,0.81993872923965,NA
"AC008764.1",1.44093484177728,0.130066468298522,0.571577312470006,0.227557087135691,0.819990584179509,NA
"SPANXA1",1.45893975869905,-0.217005955403947,0.953673124527087,-0.227547521077054,0.819998021717633,NA
"NPM1P37",31.4586935639753,0.0426638696082532,0.187496967278873,0.227544318329146,0.820000511833488,0.954820236238974
"MRGPRX4",24.1087684232752,0.120397260586675,0.529600673240253,0.227335928124958,0.820162537773303,0.954924023903522
"RPS27AP3",8.95839396830013,-0.062344292228452,0.274285408449889,-0.2272971521919,0.820192687384116,0.954924023903522
"AL590704.1",5.28862502745758,0.0873278023416462,0.384237048301187,0.227275851529011,0.820209249489277,0.954924023903522
"OR4F7P",7.80479255198662,0.190956938724181,0.840399271349104,0.227221685256385,0.820251366262886,0.954926641621885
"PRDX3P1",37.0184195598677,-0.0356394612659814,0.156946260770186,-0.227080665006525,0.820361018438322,0.954966471030298
"CCDC58P5",3.25221916655521,-0.0653740593072872,0.287949231217582,-0.227033283023037,0.820397861719528,0.954966471030298
"CDKN1A",2545.41721123956,0.041742409566135,0.183888595660399,0.226998359611294,0.820425017718637,0.954966471030298
"EPHA8",11.5090278042242,-0.141462055422521,0.623256127241416,-0.226972586773665,0.820445058486201,0.954966471030298
"CX3CL1",812.288717207816,0.0529809388492524,0.233546430443426,0.22685398680108,0.820537282456871,0.955027406064773
"MARCH11",1.64361830410337,-0.264830589426652,1.16792998796924,-0.226752110276003,0.820616504166842,NA
"PHF5A",678.255626404559,-0.022544795830054,0.0994348112318969,-0.226729407445408,0.820634158699779,0.955072540729118
"FNBP4",2543.26484267774,0.0225199270785613,0.0993771381609381,0.226610742624636,0.820726438186593,0.955072540729118
"SNRPC",2778.98873290295,-0.0268602808974707,0.118534341222215,-0.226603367602272,0.820732173441534,0.955072540729118
"AC010547.4",34.0222736975413,-0.0542582078703815,0.239467112696328,-0.226578953825644,0.820751159111061,0.955072540729118
"RFX3",1550.73713094865,-0.0321592888520254,0.141960785489553,-0.226536425119964,0.82078423232571,0.955072540729118
"AC074348.1",6.9498682192005,-0.13553064545121,0.598453912189019,-0.226467974710813,0.820837464689482,0.955072540729118
"ERVFRD-3",8.37358554105445,0.0705304853067199,0.311519718545381,0.226407771668698,0.820884283941044,0.955072540729118
"TNFRSF1A",4042.78670731326,-0.0228409784828826,0.100897031809851,-0.226379092359509,0.820906587752539,0.955072540729118
"EIF4E2",2263.744382068,-0.0195654233299611,0.0864416120856683,-0.226342647457462,0.820934931050896,0.955072540729118
"AC016894.1",7.30299681425618,-0.0573028393133661,0.253372962520577,-0.226160039900518,0.821076948959038,0.955191368277569
"NLGN1",1466.72679588804,-0.0643940858729721,0.284796358200982,-0.226105720872768,0.821119195192118,0.9551941215756
"PGBD5",174.58165418946,-0.0622856996899412,0.275707258915023,-0.225912440372629,0.821269521917719,0.955303007184452
"AP001893.2",0.916012723085169,0.0897352224741428,0.397323351222033,0.225849354683402,0.82131858915299,NA
"TSPYL6",23.6486263677637,0.0485103835734264,0.214829443172085,0.22580882237156,0.821350115031166,0.955303007184452
"SORBS1",5356.95172902317,-0.0493336751522616,0.218481485405492,-0.22580254368328,0.82135499859687,0.955303007184452
"PTCH1",1731.40460774374,-0.0361736533752679,0.160216193796389,-0.225780256777535,0.821372333415022,0.955303007184452
"CCDC7",628.178359016396,0.038405355897214,0.170209101412895,0.2256363236655,0.821484287095915,0.955330017293568
"KRTAP10-11",2.22317263496874,-0.206738749221819,0.916286337540447,-0.225626794541933,0.82149169914251,0.955330017293568
"GJA9",28.4469271230715,-0.0966240400443123,0.428304570332088,-0.225596565475345,0.821515212349517,0.955330017293568
"AC103564.2",1.90120989108683,0.175678788035748,0.778846354006524,0.225562830373443,0.821541452860622,NA
"POC1A",413.247655560721,-0.0317623773727599,0.140871706816796,-0.225470238775959,0.821613475333307,0.955385755433116
"SPG11",11874.0920913029,0.0190696830113606,0.0846018434762214,0.225405052984696,0.821664181072379,0.955385755433116
"LMO3",193.007146597119,-0.0847284215082731,0.375933996953656,-0.225381109968403,0.821682805691475,0.955385755433116
"PBDC1",1295.21219362048,0.0245036925081204,0.108768589696619,0.22528280063635,0.821759278891959,0.955428292219805
"ARHGAP6",286.852636208393,-0.0586908874811983,0.26074150773594,-0.225092230196951,0.821907525302327,0.955485211265037
"HIGD1C",39.525802222304,0.0536223999840243,0.238298609637336,0.22502187514074,0.821962256722958,0.955485211265037
"KLHL12",2197.39575996438,-0.0167508377072705,0.0744428169079287,-0.225016172184725,0.821966693270557,0.955485211265037
"SYTL4",274.692044558144,0.051674352990362,0.229699497447707,0.22496502414911,0.822006483538163,0.955485211265037
"MYB",280.224666660262,0.0509293402226937,0.226411906543787,0.224941086359538,0.822025105936589,0.955485211265037
"EFHD2",2402.38937284062,0.0319239091426253,0.141939433813284,0.224912191664932,0.822047584691826,0.955485211265037
"ANGPT4",10.8715512723262,-0.0539286064761958,0.239975878652497,-0.224725113119759,0.822193126805978,0.955527328503135
"CHCHD6",2725.26230422866,0.0531014391605531,0.236317522187997,0.224703774264819,0.822209728254355,0.955527328503135
"VPS35L",3396.45376491287,0.018386683009789,0.081842959572114,0.224658090395522,0.822245270185297,0.955527328503135
"AC100854.1",6.04946193692865,-0.0737676656589567,0.328379820405162,-0.224641287543006,0.822258342852411,0.955527328503135
"MTRNR2L11",4037.41783196304,-0.05343796393651,0.237922472387103,-0.224602423639772,0.822288579268862,0.955527328503135
"AL136981.2",16.3817205746262,0.0403865701157048,0.179851356506394,0.22455527108726,0.822325264672742,0.955527328503135
"AC120057.2",0.381154287109441,-0.689054885277348,3.06949945438477,-0.224484446248406,0.822380368205756,NA
"PIGCP1",123.146247646881,0.0284589060849453,0.126801208446191,0.22443718347544,0.822417140337301,0.955527328503135
"MVK",783.648226089489,-0.024908047762403,0.111031529655685,-0.224333104656347,0.822498118764512,0.955527328503135
"RPS12P28",2.04837226492377,-0.0937044419022963,0.417798013116967,-0.224281683876899,0.822538127351424,0.955527328503135
"AL512324.3",0.925761911022015,0.162292757251572,0.723795695012637,0.224224540667844,0.822582588888255,NA
"AL450304.2",0.377507818033231,0.149137014375424,0.665172998802651,0.224207859675421,0.822595568010536,NA
"PIN4P1",36.3867818374473,-0.0482978449724795,0.215423196897077,-0.224199833946178,0.822601812675548,0.955527328503135
"ZNF480",1426.85948879522,-0.0285488341824429,0.127338219476779,-0.224196900975586,0.822604094766157,0.955527328503135
"POLR1D",3910.10138579862,-0.0256859823396853,0.114585973299685,-0.22416340848724,0.82263015476329,0.955527328503135
"KIRREL2",26.0094413245748,-0.0978419383693494,0.436494178683812,-0.224154050952932,0.822637435753758,0.955527328503135
"BTF3",15381.7002247203,-0.0275978741794631,0.123156683982577,-0.224087506150842,0.822689213943956,0.955527328503135
"RPS7P7",7.2798033752648,0.0763898954451214,0.340921006056218,0.22406919517457,0.822703461761926,0.955527328503135
"DCAF16",1821.83819415892,0.0233866007663862,0.104438230711976,0.223927584821719,0.822813651117387,0.955527328503135
"MPDU1",3079.87557644171,0.0223051915842952,0.0996547986234458,0.22382456130966,0.822893817610301,0.955527328503135
"ZSCAN2",361.559014222346,-0.0277133386429643,0.123831539864629,-0.223798708093755,0.82291393526601,0.955527328503135
"FAM160B2",1346.42515340538,0.021696005918885,0.0969628430593389,0.223755876316534,0.822947265029443,0.955527328503135
